Code,Name,Geographic Level,City Class,Income Classification,Urban / Rural(based on 2015 POPCEN),POPULATION(2015 POPCEN),Notes,Capital,Old Name
83738026,Barangay 14 (Pob.),Bgy,,,R,61,,,
83738027,Barangay 15 (Pob.),Bgy,,,U,228,,,
83738028,Barangay 16 (Pob.),Bgy,,,R,160,,,
83738029,Barangay 17 (Pob.),Bgy,,,R,308,,,
83738030,Barangay 18 (Pob.),Bgy,,,R,131,,,
83738031,Barangay 19 (Pob.),Bgy,,,R,308,,,
83738032,Barangay 2 (Pob.),Bgy,,,U,30,,,
83738033,Barangay 20 (Pob.),Bgy,,,U,145,,,
83738034,Barangay 21 (Pob.),Bgy,,,R,216,,,
83738035,Barangay 22 (Pob.),Bgy,,,R,300,,,
83738036,Barangay 23 (Pob.),Bgy,,,U,187,,,
83738037,Barangay 24 (Pob.),Bgy,,,U,123,,,
83738038,Barangay 25 (Pob.),Bgy,,,R,370,,,
83738039,Barangay 26 (Pob.),Bgy,,,R,"1,250",,,
83738040,Barangay 27 (Pob.),Bgy,,,R,208,,,
83738041,Barangay 28 (Pob.),Bgy,,,R,"1,364",,,
83738042,Barangay 3 (Pob.),Bgy,,,U,22,,,
83738043,Barangay 4 (Pob.),Bgy,,,R,555,,,
83738044,Barangay 5 (Pob.),Bgy,,,U,32,,,
83738045,Barangay 6 (Pob.),Bgy,,,U,23,,,
83738046,Barangay 7 (Pob.),Bgy,,,U,96,,,
83738047,Barangay 8 (Pob.),Bgy,,,U,89,,,
83738048,Barangay 9 (Pob.),Bgy,,,U,80,,,
83738049,Dolores,Bgy,,,R,"3,306",,,
83738050,Domonar,Bgy,,,R,"1,660",,,
83738051,Don Felipe Larrazabal,Bgy,,,R,"1,491",,,
83738052,Donghol,Bgy,,,R,"2,308",,,
83738053,Esperanza,Bgy,,,R,716,,,
83738054,Hibunawon,Bgy,,,R,"1,065",,,
83738055,Hugpa,Bgy,,,R,719,,,
83738056,Ipil,Bgy,,,U,"8,203",,,
83738057,Lao,Bgy,,,R,"4,970",,,
83738058,Libertad,Bgy,,,R,"3,681",,,
83738059,Liloan,Bgy,,,U,"5,114",,,
83738060,Linao,Bgy,,,U,"9,053",,,
83738061,Mabini,Bgy,,,R,"1,150",,,
83738062,Macabug,Bgy,,,R,"3,352",,,
83738063,Magaswi,Bgy,,,R,558,,,
83738064,Mahayag,Bgy,,,R,632,,,
83738065,Mahayahay,Bgy,,,R,529,,,
83738066,Manlilinao,Bgy,,,R,"2,123",,,
83738067,Margen,Bgy,,,R,"3,361",,,
83738068,Mas-in,Bgy,,,R,"2,071",,,
83738069,Matica-a,Bgy,,,R,"3,204",,,
83738070,Milagro,Bgy,,,U,"1,978",,,
83738071,Monterico,Bgy,,,R,"1,091",,,
83738072,Nasunogan,Bgy,,,R,"1,522",,,
83738073,Naungan,Bgy,,,R,"4,623",,,
83738074,Nueva Vista,Bgy,,,R,"1,526",,,
83738075,Patag,Bgy,,,R,"2,720",,,
83738076,Punta,Bgy,,,U,"4,117",,,
83738077,"Quezon, Jr.",Bgy,,,R,"1,224",,,
83738078,Rufina M. Tan,Bgy,,,R,"1,789",,,
83738079,Sabang Bao,Bgy,,,R,"2,088",,,
83738080,Salvacion,Bgy,,,R,"2,774",,,
83738081,San Antonio,Bgy,,,R,"1,736",,,
83738082,San Isidro,Bgy,,,U,"4,371",,,
83738083,San Jose,Bgy,,,R,"4,474",,,
83738084,San Juan,Bgy,,,R,"2,508",,,
83738086,San Vicente,Bgy,,,R,"1,433",,,
83738087,Santo Niño,Bgy,,,R,"2,840",,,
83738088,San Pablo (Simangan),Bgy,,,U,"5,354",,,
83738089,Sumangga,Bgy,,,R,"1,387",,,
83738090,Valencia,Bgy,,,U,"4,850",,,
83738091,Barangay 29 (Pob.),Bgy,,,R,"4,152",,,
83738092,Airport,Bgy,,,R,"1,265",,,
83738093,Cabintan,Bgy,,,R,"2,199",,,
83738094,Camp Downes,Bgy,,,R,"2,829",,,
83738095,Gaas,Bgy,,,R,"1,169",,,
83738096,Green Valley,Bgy,,,R,"1,213",,,
83738097,Licuma,Bgy,,,R,"1,239",,,
83738098,Liberty,Bgy,,,R,822,,,
83738099,Leondoni,Bgy,,,R,978,,,
83738100,Nueva Sociedad,Bgy,,,R,691,,,
83738101,Tambulilid,Bgy,,,U,"10,323",,,
83738102,Tongonan,Bgy,,,U,"2,597",,,
83738104,Don Potenciano Larrazabal,Bgy,,,R,819,,,
83738105,Kadaohan,Bgy,,,R,"1,590",,,
83738106,Guintigui-an,Bgy,,,R,"2,144",,,
83738107,Danhug,Bgy,,,R,"1,232",,,
83738108,Alta Vista,Bgy,,,R,"4,476",,,
83738109,Bagong Buhay,Bgy,,,U,"5,935",,,
83738110,Bayog,Bgy,,,R,"1,309",,,
83738111,Doña Feliza Z. Mejia,Bgy,,,U,"3,305",,,
83738112,Juaton,Bgy,,,R,"2,071",,,
83738113,Luna,Bgy,,,R,"2,065",,,
83738114,Mabato,Bgy,,,R,"1,497",,,
83739000,PALO,Mun,,3rd,,"70,052",,,
83739001,Anahaway,Bgy,,,R,"1,238",,,
83739002,Arado,Bgy,,,R,"2,244",,,
83739004,Baras,Bgy,,,R,"4,158",,,
83739005,Barayong,Bgy,,,R,"1,845",,,
83739006,Cabarasan Daku,Bgy,,,R,800,,,
83739007,Cabarasan Guti,Bgy,,,R,461,,,
83739008,Campetik,Bgy,,,R,"2,614",,,
83739009,Candahug,Bgy,,,U,"1,381",,,
83739010,Cangumbang,Bgy,,,R,"1,245",,,
83739011,Canhidoc,Bgy,,,R,"1,077",,,
83739012,Capirawan,Bgy,,,R,"2,000",,,
83739013,Castilla,Bgy,,,R,"1,805",,,
83739014,Cogon (Cogon San Joaquin),Bgy,,,R,"3,030",,,
83739015,Gacao,Bgy,,,R,"2,971",,,
83739016,Guindapunan,Bgy,,,U,"6,302",,,
83739017,Libertad,Bgy,,,R,"3,190",,,
83739018,Naga-naga,Bgy,,,R,"2,435",,,
83739019,Pawing,Bgy,,,U,"4,475",,,
83739020,Buri (Pob.),Bgy,,,R,"1,418",,,
83739021,Cavite East (Pob.),Bgy,,,U,"2,634",,,
83739022,Cavite West (Pob.),Bgy,,,R,"2,213",,,
83739023,Luntad (Pob.),Bgy,,,R,441,,,
83739024,Santa Cruz (Pob.),Bgy,,,R,"1,435",,,
83739025,Salvacion,Bgy,,,R,"2,058",,,
83739026,San Agustin,Bgy,,,R,589,,,
83739027,San Antonio,Bgy,,,R,"1,022",,,
83739028,San Isidro,Bgy,,,R,"1,442",,,
83739029,San Joaquin,Bgy,,,R,"2,729",,,
83739030,San Jose,Bgy,,,R,"4,152",,,
83739031,San Miguel (Pob.),Bgy,,,R,"1,849",,,
83739032,Tacuranga,Bgy,,,R,"1,620",,,
83739033,Teraza,Bgy,,,R,"1,547",,,
83739034,San Fernando,Bgy,,,R,"1,632",,,
83740000,PALOMPON,Mun,,2nd*,,"58,108",,,
83740001,Baguinbin,Bgy,,,R,902,,,
83740002,Belen,Bgy,,,R,296,,,
83740003,Buenavista,Bgy,,,R,"1,333",,,
83740004,Caduhaan,Bgy,,,R,613,,,
83740005,Cambakbak,Bgy,,,R,972,,,
83740006,Cambinoy,Bgy,,,R,845,,,
83740007,Cangcosme,Bgy,,,R,861,,,
83740008,Cangmuya,Bgy,,,R,610,,,
83740009,Canipaan,Bgy,,,R,"1,215",,,
83740010,Cantandoy,Bgy,,,R,"1,367",,,
83740011,Cantuhaon,Bgy,,,R,"1,592",,,
83740012,Catigahan,Bgy,,,R,345,,,
83740013,Cruz,Bgy,,,R,"1,013",,,
83740014,Duljugan,Bgy,,,R,864,,,
83740016,Guiwan 1 (Pob.),Bgy,,,R,"1,738",,,
83740017,Guiwan 2 (Pob.),Bgy,,,R,937,,,
83740018,Himarco,Bgy,,,R,"1,039",,,
83740019,Hinagbuan,Bgy,,,R,489,,,
83740020,Lat-osan,Bgy,,,R,"1,451",,,
83740021,Liberty,Bgy,,,R,829,,,
83740022,Mazawalo Pob. (Lili-on),Bgy,,,R,"4,480",,,
83740023,Lomonon,Bgy,,,R,"1,517",,,
83740024,Mabini,Bgy,,,R,931,,,
83740025,Magsaysay,Bgy,,,R,947,,,
83740026,Masaba,Bgy,,,R,431,,,
83740027,Parilla,Bgy,,,R,853,,,
83740029,Plaridel,Bgy,,,R,580,,,
83740030,Central 1 (Pob.),Bgy,,,R,655,,,
83740031,Central 2 (Pob.),Bgy,,,U,970,,,
83740032,Hinablayan Pob. (Central 3),Bgy,,,R,469,,,
83740033,Rizal,Bgy,,,R,929,,,
83740034,Sabang,Bgy,,,R,"2,073",,,
83740035,San Guillermo,Bgy,,,R,853,,,
83740036,San Isidro,Bgy,,,U,"3,350",,,
83740037,San Joaquin,Bgy,,,R,789,,,
83740038,San Juan,Bgy,,,R,"2,958",,,
83740039,San Miguel,Bgy,,,R,"2,522",,,
83740040,San Pablo,Bgy,,,R,179,,,
83740041,San Pedro,Bgy,,,R,521,,,
83740042,San Roque,Bgy,,,R,300,,,
83740043,Santiago,Bgy,,,R,881,,,
83740044,Taberna,Bgy,,,R,"1,389",,,
83740045,Tabunok,Bgy,,,R,"1,727",,,
83740046,Tambis,Bgy,,,R,796,,,
83740047,Tinabilan,Bgy,,,R,906,,,
83740048,Tinago,Bgy,,,R,919,,,
83740049,Tinubdan,Bgy,,,R,784,,,
83740050,Pinagdait Pob. (Ypil I),Bgy,,,U,"1,684",,,
83740051,Pinaghi-usa Pob. (Ypil II),Bgy,,,R,"1,557",,,
83740052,Bitaog Pob. (Ypil III),Bgy,,,R,"1,847",,,
83741000,PASTRANA,Mun,,5th*,,"18,002",,,
83741001,Arabunog,Bgy,,,R,345,,,
83741002,Aringit,Bgy,,,R,465,,,
83741003,Bahay,Bgy,,,R,592,,,
83741004,Cabaohan,Bgy,,,R,313,,,
83741005,Calsadahay,Bgy,,,R,789,,,
83741006,Cancaraja,Bgy,,,R,466,,,
83741007,Caninoan,Bgy,,,R,601,,,
83741008,Capilla,Bgy,,,R,207,,,
83741009,Colawen,Bgy,,,R,914,,,
83741010,Dumarag,Bgy,,,R,491,,,
83741011,Guindapunan,Bgy,,,R,556,,,
83741012,Halaba,Bgy,,,R,460,,,
83741013,Jones,Bgy,,,R,743,,,
83741014,Lanawan,Bgy,,,R,980,,,
83741016,Lima,Bgy,,,R,579,,,
83741017,Macalpiay,Bgy,,,R,449,,,
83741018,Malitbogay,Bgy,,,R,605,,,
83741019,Manaybanay,Bgy,,,R,"1,002",,,
83741020,Maricum,Bgy,,,R,573,,,
83741021,Patong,Bgy,,,R,492,,,
83741022,District 1 (Pob.),Bgy,,,R,399,,,
83741023,District 2 (Pob.),Bgy,,,R,"1,021",,,
83741024,District 3 (Pob.),Bgy,,,R,675,,,
83741025,District 4 (Pob.),Bgy,,,R,973,,,
83741026,Sapsap,Bgy,,,R,527,,,
83741027,Socsocon,Bgy,,,R,474,,,
83741028,Tingib,Bgy,,,R,685,,,
83741029,Yapad,Bgy,,,R,"1,116",,,
83741030,Lourdes,Bgy,,,R,510,,,
83742000,SAN ISIDRO,Mun,,4th*,,"31,641",,,
83742001,Banat-e,Bgy,,,R,"2,944",,,
83742003,Basud,Bgy,,,R,"2,571",,,
83742004,Bawod (Pob.),Bgy,,,R,"1,411",,,
83742005,Biasong,Bgy,,,R,"2,918",,,
83742006,Bunacan,Bgy,,,R,"1,015",,,
83742008,Cabungaan,Bgy,,,R,"1,120",,,
83742009,Capiñahan (Pob.),Bgy,,,R,"2,368",,,
83742010,Crossing (Pob.),Bgy,,,U,"2,154",,,
83742011,Daja-daku,Bgy,,,R,"1,896",,,
83742012,Daja-diot,Bgy,,,R,"1,643",,,
83742013,Hacienda Maria,Bgy,,,R,"2,032",,,
83742014,Linao,Bgy,,,R,"1,503",,,
83742015,Matungao,Bgy,,,R,831,,,
83742017,Paril,Bgy,,,R,"1,130",,,
83742018,San Jose,Bgy,,,R,"1,138",,,
83742019,Taglawigan,Bgy,,,R,"1,114",,,
83742020,Tinago,Bgy,,,R,"1,144",,,
83742021,Busay,Bgy,,,R,"1,898",,,
83742022,San Miguel,Bgy,,,R,811,,,
83743000,SAN MIGUEL,Mun,,4th,,"19,420",,,
83743001,Bagacay,Bgy,,,R,748,,,
83743002,Bahay,Bgy,,,R,"1,593",,,
83743003,Bairan,Bgy,,,R,"1,157",,,
83743004,Cabatianuhan,Bgy,,,R,"1,434",,,
83743005,Canap,Bgy,,,R,906,,,
83743006,Capilihan,Bgy,,,R,211,,,
83743007,Caraycaray,Bgy,,,R,566,,,
83743009,Libtong (East Poblacion),Bgy,,,R,"2,466",,,
83743010,Guinciaman,Bgy,,,R,"1,551",,,
83743011,Impo,Bgy,,,R,290,,,
83743012,Kinalumsan,Bgy,,,R,285,,,
83743014,Lukay,Bgy,,,R,752,,,
83743015,Malaguinabot,Bgy,,,R,791,,,
83743016,Malpag,Bgy,,,R,463,,,
83743017,Mawodpawod,Bgy,,,R,678,,,
83743018,Patong,Bgy,,,R,542,,,
83743019,Pinarigusan,Bgy,,,R,581,,,
83743020,San Andres,Bgy,,,R,434,,,
83743021,Santa Cruz,Bgy,,,R,"1,759",,,
83743022,Santol,Bgy,,,R,879,,,
83743023,Cayare (West Poblacion),Bgy,,,R,"1,334",,,
83744000,SANTA FE,Mun,,5th*,,"20,439",,,
83744001,Baculanad,Bgy,,,R,712,,,
83744002,Badiangay,Bgy,,,R,713,,,
83744003,Bulod,Bgy,,,R,919,,,
83744004,Catoogan,Bgy,,,R,627,,,
83744005,Katipunan,Bgy,,,R,"1,011",,,
83744006,Milagrosa,Bgy,,,R,829,,,
83744007,Pilit,Bgy,,,R,"1,446",,,
83744008,Pitogo,Bgy,,,R,654,,,
83744009,Zone 1 (Pob.),Bgy,,,R,881,,,
83744010,Zone 2 (Pob.),Bgy,,,R,"1,011",,,
83744011,Zone 3 (Pob.),Bgy,,,R,791,,,
83744012,San Isidro,Bgy,,,R,"1,936",,,
83744013,San Juan,Bgy,,,R,"1,207",,,
83744014,San Miguelay,Bgy,,,R,446,,,
83744015,San Roque,Bgy,,,R,"2,274",,,
83744016,Tibak,Bgy,,,R,"1,867",,,
83744017,Victoria,Bgy,,,R,703,,,
83744018,Cutay,Bgy,,,R,631,,,
83744019,Gapas,Bgy,,,R,757,,,
83744020,Zone 4 Pob. (Cabangcalan),Bgy,,,R,"1,024",,,
83745000,TABANGO,Mun,,4th,,"34,195",,,
83745002,Butason I,Bgy,,,R,"1,627",,,
83745003,Butason II,Bgy,,,R,884,,,
83745004,Campokpok,Bgy,,,U,"5,979",,,
83745005,Catmon,Bgy,,,R,"2,498",,,
83745006,Gimarco,Bgy,,,R,"1,683",,,
83745007,Gibacungan,Bgy,,,R,"1,896",,,
83745008,Inangatan,Bgy,,,R,"4,301",,,
83745009,Manlawaan,Bgy,,,R,"2,604",,,
83745010,Omaganhan,Bgy,,,R,"1,855",,,
83745011,Poblacion,Bgy,,,U,"6,491",,,
83745012,Santa Rosa,Bgy,,,R,986,,,
83745013,Tabing,Bgy,,,R,"2,301",,,
83745014,Tugas,Bgy,,,R,"1,090",,,
83746000,TABONTABON,Mun,,5th,,"11,204",,,
83746001,Amandangay,Bgy,,,R,658,,,
83746002,Aslum,Bgy,,,R,399,,,
83746003,Balingasag,Bgy,,,R,643,,,
83746004,Belisong,Bgy,,,R,514,,,
83746005,Cambucao,Bgy,,,R,228,,,
83746006,Capahuan,Bgy,,,R,"1,023",,,
83746007,Guingawan,Bgy,,,R,580,,,
83746008,Jabong,Bgy,,,R,818,,,
83746009,Mercadohay,Bgy,,,R,799,,,
83746010,Mering,Bgy,,,R,"1,180",,,
83746011,Mohon,Bgy,,,R,315,,,
83746013,District I Pob. (Quezon),Bgy,,,R,889,,,
83746014,District II Pob. (Rizal),Bgy,,,R,678,,,
83746015,District III Pob. (Bonifacio),Bgy,,,R,576,,,
83746016,District IV Pob. (Macarthur),Bgy,,,R,801,,,
83746017,San Pablo (Mooc),Bgy,,,R,"1,103",,,
83747000,CITY OF TACLOBAN,City,HUC,1st,,"242,089",,Yes,
83747006,Barangay 2,Bgy,,,R,546,,,
83747008,Nula-tula (Bgys. 3 & 3A),Bgy,,,R,"2,946",,,
83747010,Libertad (Barangays 1 & 4),Bgy,,,U,"1,056",,,
83747011,Barangay 5,Bgy,,,R,331,,,
83747012,Barangay 6,Bgy,,,U,"1,161",,,
83747013,Barangay 6-A,Bgy,,,R,"1,453",,,
83747014,Barangay 7,Bgy,,,U,265,,,
83747015,Barangay 8,Bgy,,,R,252,,,
83747018,Barangay 100 (San Roque),Bgy,,,R,"2,965",,,
83747019,Barangay 101 (New Kawayan),Bgy,,,R,"1,717",,,
83747020,Barangay 102 (Old Kawayan),Bgy,,,R,497,,,
83747021,Barangay 103 (Palanog),Bgy,,,R,"4,198",,,
83747022,Barangay 103-A (San Paglaum),Bgy,,,R,333,,,
83747023,Barangay 104 (Salvacion),Bgy,,,R,"2,308",,,
83747024,Barangay 105 (Suhi),Bgy,,,R,"2,411",,,
83747025,Barangay 106 (Santo Niño),Bgy,,,R,"4,409",,,
83747026,Barangay 107 (Santa Elena),Bgy,,,R,"1,115",,,
83747027,Barangay 108 (Tagapuro),Bgy,,,R,"1,268",,,
83747032,Barangay 12 (Palanog Resettlement),Bgy,,,R,"2,065",,,
83747034,Barangay 13,Bgy,,,U,63,,,
83747035,Barangay 14,Bgy,,,U,252,,,
83747036,Barangay 15,Bgy,,,U,81,,,
83747037,Barangay 16,Bgy,,,U,379,,,
83747038,Barangay 17,Bgy,,,U,137,,,
83747039,Barangay 18,Bgy,,,R,198,,,
83747040,Barangay 19,Bgy,,,U,155,,,
83747041,Barangay 20,Bgy,,,U,495,,,
83747042,Barangay 21,Bgy,,,R,245,,,
83747043,Barangay 21-A,Bgy,,,R,198,,,
83747044,Barangay 22,Bgy,,,U,93,,,
83747045,Barangay 23,Bgy,,,R,500,,,
83747046,Barangay 24,Bgy,,,U,268,,,
83747047,Barangay 25,Bgy,,,U,"1,798",,,
83747048,Barangay 26,Bgy,,,R,144,,,
83747049,Barangay 27,Bgy,,,R,234,,,
83747050,Barangay 28,Bgy,,,U,253,,,
83747051,Barangay 29,Bgy,,,R,143,,,
83747052,Barangay 30,Bgy,,,R,124,,,
83747053,Barangay 31,Bgy,,,R,491,,,
83747054,Barangay 32,Bgy,,,R,137,,,
83747055,Barangay 33,Bgy,,,R,189,,,
83747056,Barangay 34,Bgy,,,U,230,,,
83747057,Barangay 35,Bgy,,,R,187,,,
83747058,Barangay 35-A,Bgy,,,R,600,,,
83747059,Barangay 36,Bgy,,,R,"1,300",,,
83747060,Barangay 37,Bgy,,,U,"3,407",,,
83747061,Barangay 37-A,Bgy,,,R,"1,225",,,
83747062,Barangay 38,Bgy,,,R,284,,,
83747063,Barangay 39,Bgy,,,R,"2,957",,,
83747064,Barangay 40,Bgy,,,U,237,,,
83747065,Barangay 41,Bgy,,,R,201,,,
83747066,Barangay 42,Bgy,,,R,848,,,
83747067,Barangay 43,Bgy,,,R,356,,,
83747068,Barangay 43-A,Bgy,,,R,"1,019",,,
83747069,Barangay 43-B,Bgy,,,R,"1,102",,,
83747070,Barangay 44,Bgy,,,R,432,,,
83747071,Barangay 44-A,Bgy,,,U,189,,,
83747072,Barangay 45,Bgy,,,R,351,,,
83747073,Barangay 46,Bgy,,,R,464,,,
83747074,Barangay 47,Bgy,,,U,653,,,
83747075,Barangay 48,Bgy,,,R,424,,,
83747076,Barangay 49,Bgy,,,R,"1,927",,,
83747077,Barangay 50,Bgy,,,R,257,,,
83747078,Barangay 50-A,Bgy,,,R,675,,,
83747079,Barangay 50-B,Bgy,,,R,829,,,
83747080,Barangay 51,Bgy,,,R,534,,,
83747081,Barangay 52,Bgy,,,R,"1,171",,,
83747082,Barangay 53,Bgy,,,U,567,,,
83747083,Barangay 54,Bgy,,,R,645,,,
83747084,El Reposo (Barangays 55 & 55A),Bgy,,,R,746,,,
83747085,Barangay 56,Bgy,,,R,"1,222",,,
83747086,Barangay 57,Bgy,,,U,"1,110",,,
83747087,Barangay 58,Bgy,,,R,886,,,
83747088,Barangay 59,Bgy,,,U,"3,398",,,
83747089,Barangay 60,Bgy,,,R,"1,207",,,
83747090,Barangay 60-A,Bgy,,,R,923,,,
83747091,Barangay 61,Bgy,,,R,973,,,
83747092,Barangay 62,Bgy,,,R,"1,546",,,
83747093,Barangay 63,Bgy,,,R,"2,645",,,
83747094,Barangay 64,Bgy,,,R,"2,252",,,
83747095,Barangay 65,Bgy,,,R,"1,278",,,
83747096,Barangay 66,Bgy,,,R,"1,415",,,
83747097,Barangay 66-A,Bgy,,,R,"1,265",,,
83747098,Barangay 67,Bgy,,,R,"1,277",,,
83747099,Barangay 68,Bgy,,,R,"2,169",,,
83747100,Barangay 69,Bgy,,,R,"2,436",,,
83747101,Barangay 70,Bgy,,,R,992,,,
83747102,Barangay 71,Bgy,,,U,"5,487",,,
83747103,Barangay 72,Bgy,,,R,670,,,
83747104,Barangay 73,Bgy,,,R,316,,,
83747105,Barangay 74,Bgy,,,U,"8,518",,,
83747106,Barangay 75,Bgy,,,U,805,,,
83747107,Barangay 76,Bgy,,,R,849,,,
83747108,Barangay 77,Bgy,,,U,"3,498",,,
83747109,Barangay 78 (Marasbaras),Bgy,,,R,"2,269",,,
83747110,Barangay 79 (Marasbaras),Bgy,,,U,"1,793",,,
83747112,Barangay 80 (Marasbaras),Bgy,,,R,"1,332",,,
83747113,Barangay 81 (Marasbaras),Bgy,,,U,892,,,
83747114,Barangay 82 (Marasbaras),Bgy,,,U,"1,229",,,
83747115,Barangay 83 (San Jose),Bgy,,,R,"3,105",,,
83747116,Barangay 83-A (San Jose),Bgy,,,R,"1,492",,,
83747117,Barangay 84 (San Jose),Bgy,,,U,"6,847",,,
83747118,Barangay 85 (San Jose),Bgy,,,R,"1,512",,,
83747119,Barangay 86,Bgy,,,R,"1,210",,,
83747120,Barangay 87,Bgy,,,R,"3,366",,,
83747121,Barangay 88,Bgy,,,U,"5,880",,,
83747122,Barangay 89,Bgy,,,R,"4,528",,,
83747123,Barangay 90 (San Jose),Bgy,,,R,61,,,
83747124,Barangay 91 (Abucay),Bgy,,,U,"9,361",,,
83747125,Barangay 92 (Apitong),Bgy,,,U,"4,946",,,
83747127,Barangay 93 (Bagacay),Bgy,,,R,"4,584",,,
83747128,Barangay 94 (Tigbao),Bgy,,,R,"2,978",,,
83747129,Barangay 95 (Caibaan),Bgy,,,U,"6,623",,,
83747130,Barangay 96 (Calanipawan),Bgy,,,U,"7,113",,,
83747131,Barangay 97 (Cabalawan),Bgy,,,R,"3,417",,,
83747132,Barangay 98 (Camansinay),Bgy,,,R,"1,391",,,
83747133,Barangay 99 (Diit),Bgy,,,U,"5,478",,,
83747134,Barangay 109 (V & G Subd.),Bgy,,,U,"5,538",,,
83747135,Barangay 109-A,Bgy,,,U,"8,206",,,
83747136,Barangay 110 (Utap),Bgy,,,U,"5,554",,,
83747137,Barangay 5-A,Bgy,,,R,340,,,
83747138,Barangay 36-A,Bgy,,,R,786,,,
83747139,Barangay 42-A,Bgy,,,R,"1,718",,,
83747140,Barangay 48-A,Bgy,,,R,417,,,
83747141,Barangay 48-B,Bgy,,,R,556,,,
83747142,Barangay 51-A,Bgy,,,R,205,,,
83747143,Barangay 54-A,Bgy,,,R,751,,,
83747145,Barangay 56-A,Bgy,,,R,582,,,
83747146,Barangay 59-A,Bgy,,,R,"3,378",,,
83747147,Barangay 59-B,Bgy,,,R,738,,,
83747148,Barangay 62-A,Bgy,,,U,"5,627",,,
83747149,Barangay 62-B,Bgy,,,R,"4,266",,,
83747150,Barangay 83-B,Bgy,,,R,"2,978",,,
83747151,Barangay 83-C (San Jose),Bgy,,,R,"3,904",,,
83747152,Barangay 95-A (Caibaan),Bgy,,,R,"4,168",,,
83747153,Barangay 8-A,Bgy,,,U,150,,,
83747154,Barangay 23-A,Bgy,,,U,433,,,
83747155,Barangay 94-A,Bgy,,,R,"1,560",,,
83748000,TANAUAN,Mun,,2nd,,"55,021",,,
83748001,Ada,Bgy,,,R,370,,,
83748002,Amanluran,Bgy,,,R,458,,,
83748003,Arado,Bgy,,,R,360,,,
83748004,Atipolo,Bgy,,,R,771,,,
83748005,Balud,Bgy,,,R,262,,,
83748006,Bangon,Bgy,,,R,799,,,
83748007,Bantagan,Bgy,,,R,429,,,
83748008,Baras,Bgy,,,R,415,,,
83748009,Binolo,Bgy,,,R,369,,,
83748010,Binongto-an,Bgy,,,R,522,,,
83748011,Bislig,Bgy,,,R,"3,217",,,
83748012,Cabalagnan,Bgy,,,R,461,,,
83748013,Cabarasan Guti,Bgy,,,R,398,,,
83748014,Cabonga-an,Bgy,,,R,306,,,
83748015,Cabuynan,Bgy,,,R,"3,350",,,
83748016,Cahumayhumayan,Bgy,,,R,877,,,
83748017,Calogcog,Bgy,,,R,960,,,
83748018,Calsadahay,Bgy,,,R,880,,,
83748019,Camire,Bgy,,,R,555,,,
83748020,Canbalisara,Bgy,,,R,647,,,
83748021,Catigbian,Bgy,,,R,305,,,
83748022,Catmon,Bgy,,,R,882,,,
83748023,Cogon,Bgy,,,R,621,,,
83748024,Guindag-an,Bgy,,,R,"1,030",,,
83748025,Guingawan,Bgy,,,R,609,,,
83748026,Hilagpad,Bgy,,,R,287,,,
83748028,Lapay,Bgy,,,R,653,,,
83748029,Limbuhan Daku,Bgy,,,R,514,,,
83748030,Limbuhan Guti,Bgy,,,R,652,,,
83748031,Linao,Bgy,,,R,429,,,
83748032,Magay,Bgy,,,R,587,,,
83748033,Maghulod,Bgy,,,R,471,,,
83748034,Malaguicay,Bgy,,,R,"1,145",,,
83748035,Maribi,Bgy,,,R,966,,,
83748036,Mohon,Bgy,,,R,"1,240",,,
83748037,Pago,Bgy,,,R,"1,733",,,
83748038,Pasil,Bgy,,,R,340,,,
83748039,Pikas,Bgy,,,R,735,,,
83748040,Buntay (Pob.),Bgy,,,R,"1,022",,,
83748041,Canramos (Pob.),Bgy,,,R,"3,634",,,
83748042,Licod (Pob.),Bgy,,,R,"1,306",,,
83748043,San Miguel (Pob.),Bgy,,,R,"1,442",,,
83748044,Salvador,Bgy,,,R,"1,224",,,
83748045,San Isidro,Bgy,,,R,978,,,
83748046,San Roque (Pob.),Bgy,,,U,"5,032",,,
83748047,San Victor,Bgy,,,R,"1,159",,,
83748048,Santa Cruz,Bgy,,,R,820,,,
83748049,Santa Elena,Bgy,,,R,"1,193",,,
83748050,Santo Niño Pob. (Haclagan),Bgy,,,U,"3,549",,,
83748051,Solano,Bgy,,,R,566,,,
83748052,Talolora,Bgy,,,R,758,,,
83748053,Tugop,Bgy,,,R,"1,009",,,
83748054,Kiling,Bgy,,,R,"1,177",,,
83748055,Sacme,Bgy,,,R,547,,,
83749000,TOLOSA,Mun,,5th,,"20,978",,,
83749001,Burak,Bgy,,,R,817,,,
83749002,Canmogsay,Bgy,,,R,741,,,
83749003,Cantariwis,Bgy,,,R,642,,,
83749004,Capangihan,Bgy,,,R,732,,,
83749005,Malbog,Bgy,,,R,930,,,
83749006,Olot,Bgy,,,R,"1,093",,,
83749007,Opong,Bgy,,,U,"2,267",,,
83749008,Poblacion,Bgy,,,R,"1,016",,,
83749009,Quilao,Bgy,,,R,"1,505",,,
83749010,San Roque,Bgy,,,U,"3,551",,,
83749011,San Vicente,Bgy,,,R,"1,242",,,
83749012,Tanghas,Bgy,,,R,"1,426",,,
83749013,Telegrafo,Bgy,,,R,"2,468",,,
83749014,Doña Brigida,Bgy,,,R,"1,861",,,
83749015,Imelda,Bgy,,,R,687,,,
83750000,TUNGA,Mun,,6th*,,"7,584",,,
83750001,Astorga (Upart),Bgy,,,R,"1,050",,,
